,Unnamed: 0,ga:date,ga:deviceCategory,ga:dimension13,ga:pageviews,ga:sessions,ga:transactionRevenue,ga:transactions,ga:uniquePageviews
562,562,20190129,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",27567.0,6935.0,8740.020293920208,31.0,19736
563,563,20190129,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",8621.0,1783.0,0.0,0.0,6249
564,564,20190130,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",23412.0,3680.0,10298.46069353064,55.0,16548
565,565,20190130,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",29559.0,6623.0,11950.3725747738,31.0,20392
566,566,20190130,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",9127.0,1806.0,5660.702798634604,8.0,6792
567,567,20190131,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",39.0,31.0,0.0,0.0,40
568,568,20190131,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",241.0,206.0,0.0,0.0,248
569,569,20190131,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:0,Second Technical 50-:1",62.0,61.0,0.0,0.0,64
570,570,20190101,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",23606.0,4329.0,304.00070632229904,8.0,17611
571,571,20190101,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",55942.0,10258.0,15593.052297827006,63.0,37219
572,572,20190101,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",17693.0,2995.0,2471.3160826410067,16.0,12889
573,573,20190102,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",35604.0,5876.0,16405.64268968874,31.0,26464
574,574,20190102,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",57094.0,10981.0,12999.87386321932,63.0,38706
575,575,20190102,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19436.0,3018.0,15788.468843442834,16.0,13767
576,576,20190103,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",36087.0,5334.0,13904.10124999353,55.0,26217
577,577,20190103,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",58930.0,11393.0,10453.60588114747,47.0,40400
578,578,20190103,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",18028.0,2691.0,1310.085800673237,16.0,12809
579,579,20190104,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",35986.0,5784.0,15906.66222087572,47.0,26744
580,580,20190104,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",68368.0,12719.0,12612.971814647288,63.0,46145
581,581,20190104,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",17008.0,3010.0,6620.751004513387,24.0,11882
582,582,20190105,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",28415.0,4977.0,13396.472484924136,31.0,20807
583,583,20190105,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",68166.0,13062.0,22922.788856311505,94.0,46248
584,584,20190105,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",21895.0,3696.0,11083.708494121382,39.0,14998
585,585,20190106,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",29201.0,4938.0,8994.227780830193,47.0,21254
586,586,20190106,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",62206.0,11424.0,24703.376899057454,47.0,41694
587,587,20190106,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",23031.0,3544.0,11452.09095830499,47.0,15350
588,588,20190107,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",31154.0,5022.0,18227.288299184263,94.0,22517
589,589,20190107,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",44785.0,9892.0,8848.691809939779,39.0,30627
590,590,20190107,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",13935.0,2355.0,10625.174096120092,16.0,9812
591,591,20190108,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",26198.0,4588.0,19319.681640006354,31.0,19409
592,592,20190108,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",36211.0,7515.0,10901.220714140287,39.0,24874
593,593,20190108,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",12371.0,2156.0,0.0,0.0,8078
594,594,20190109,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",26446.0,4771.0,21228.24699081761,63.0,19249
595,595,20190109,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",37651.0,8375.0,15582.39480203764,55.0,26025
596,596,20190109,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",11749.0,2271.0,3711.2545938865105,16.0,8086
597,597,20190110,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",22361.0,4306.0,12082.89242362311,39.0,16268
598,598,20190110,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",35884.0,8367.0,20391.458841593925,63.0,25417
599,599,20190110,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",11017.0,1974.0,772.755816987847,16.0,8094
600,600,20190111,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",23669.0,4085.0,15669.139830540631,31.0,17531
601,601,20190111,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",38234.0,8993.0,4668.332678668981,31.0,26912
602,602,20190111,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",9057.0,1951.0,0.0,0.0,6185
603,603,20190112,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",27606.0,4427.0,27593.30544841949,63.0,20056
604,604,20190112,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",51298.0,11553.0,17273.355049404112,87.0,35549
605,605,20190112,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",17328.0,3132.0,5813.576717499334,31.0,11938
606,606,20190113,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",35161.0,5418.0,57374.54241348548,94.0,25002
607,607,20190113,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",60222.0,12345.0,6972.27366040263,39.0,40471
608,608,20190113,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",22540.0,3780.0,32910.08560945153,55.0,15741
609,609,20190114,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",33806.0,5243.0,35663.65062371099,55.0,24283
610,610,20190114,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",40241.0,8939.0,3918.813696386498,47.0,27359
611,611,20190114,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",10068.0,2057.0,2930.1999073610336,8.0,7143
612,612,20190115,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",24221.0,4352.0,25735.319524677863,63.0,18993
613,613,20190115,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",40996.0,8962.0,22642.11234328747,55.0,28366
614,614,20190115,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",11477.0,1967.0,12619.174128245553,8.0,7743
615,615,20190116,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",23599.0,4039.0,1528.7391820876978,16.0,18058
616,616,20190116,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",30423.0,6958.0,17277.81023268848,31.0,21310
617,617,20190116,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",10131.0,1860.0,0.0,0.0,7008
618,618,20190117,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",18129.0,3384.0,0.0,0.0,13568
619,619,20190117,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",27178.0,6493.0,880.11698581863,16.0,19353
620,620,20190117,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",7664.0,1822.0,0.0,0.0,5793
621,621,20190118,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",17522.0,3262.0,3563.272641431258,8.0,13400
622,622,20190118,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",26112.0,5914.0,1476.3252672045428,8.0,18162
623,623,20190118,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",10231.0,1623.0,810.6685487351081,16.0,6952
624,624,20190119,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19055.0,3498.0,8010.593312434041,8.0,14143
625,625,20190119,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",34530.0,7742.0,500.20346068870805,16.0,24179
626,626,20190119,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",11040.0,2210.0,0.0,0.0,8174
627,627,20190120,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",22673.0,3757.0,6540.033575702654,24.0,16213
628,628,20190120,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",42568.0,8711.0,4085.315233230175,55.0,28590
629,629,20190120,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",13421.0,2248.0,6166.060293858626,24.0,9525
630,630,20190121,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19194.0,3407.0,10980.715151075334,8.0,14279
631,631,20190121,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",24104.0,5982.0,1344.416914293075,8.0,17052
632,632,20190121,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",8068.0,1463.0,2175.1774638244983,8.0,5713
633,633,20190122,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19194.0,3308.0,7849.857307156788,47.0,14503
634,634,20190122,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",22400.0,5273.0,1344.416914293075,8.0,15589
635,635,20190122,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",7166.0,1410.0,269.494878796458,8.0,4754
636,636,20190123,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19024.0,3521.0,2880.144618729616,24.0,14447
637,637,20190123,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",28928.0,5907.0,6522.91169709592,31.0,19816
638,638,20190123,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",7298.0,1349.0,0.0,0.0,5186
639,639,20190124,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",15787.0,3124.0,3910.951609973975,31.0,12417
640,640,20190124,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",21257.0,5243.0,1472.831005483488,24.0,15230
641,641,20190124,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",7516.0,1425.0,602.760020609649,8.0,5433
642,642,20190125,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19537.0,3529.0,10645.004026604038,16.0,14303
643,643,20190125,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",28834.0,6127.0,9435.378229912376,39.0,19920
644,644,20190125,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",9741.0,2072.0,3178.030367860019,16.0,6968
645,645,20190126,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19008.0,3430.0,3202.9269775661764,24.0,13943
646,646,20190126,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",40490.0,8726.0,34933.612147380256,94.0,27487
647,647,20190126,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",12177.0,2515.0,0.0,0.0,8845
648,648,20190127,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",23209.0,4397.0,3922.307958107553,8.0,17507
649,649,20190127,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",43089.0,9900.0,5425.276965332147,63.0,30028
650,650,20190127,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",14955.0,2706.0,1936.2573698942529,16.0,10340
651,651,20190128,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",20681.0,4215.0,8365.260802232333,24.0,15901
652,652,20190128,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",30546.0,6919.0,21100.531751971408,39.0,20799
653,653,20190128,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",7827.0,1532.0,0.0,0.0,5681
654,654,20190129,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",18977.0,3506.0,23262.867807660805,47.0,14295
655,655,20190129,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",26757.0,6600.0,26135.93654763521,55.0,18426
656,656,20190129,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",8333.0,1608.0,174.27626684983198,8.0,5961
657,657,20190130,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",19436.0,3635.0,1083.220906127514,16.0,14447
658,658,20190130,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",25435.0,6340.0,4323.187049190737,24.0,17779
659,659,20190130,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",9049.0,1906.0,0.0,0.0,6217
660,660,20190131,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",241.0,191.0,0.0,0.0,216
661,661,20190131,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:0",16.0,15.0,0.0,0.0,16
662,662,20190101,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",27411.0,4138.0,15490.583094312433,31.0,20815
663,663,20190101,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",48605.0,10586.0,16822.944808127715,47.0,34303
664,664,20190101,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",17833.0,2903.0,0.0,0.0,12321
665,665,20190102,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",34717.0,6134.0,4045.480657263017,16.0,25841
666,666,20190102,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",60891.0,11317.0,25438.48205461041,79.0,41103
667,667,20190102,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18276.0,2729.0,348.55253369966397,8.0,12841
668,668,20190103,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",38016.0,5922.0,21518.008583223116,55.0,27735
669,669,20190103,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",62798.0,11279.0,25490.371829962085,55.0,41942
670,670,20190103,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18635.0,2744.0,5148.9682769995825,16.0,13192
671,671,20190104,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",38591.0,5884.0,12069.264805644165,39.0,27655
672,672,20190104,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",61078.0,11690.0,7434.651745750445,47.0,40831
673,673,20190104,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",17623.0,2819.0,24180.28602928885,31.0,12537
674,674,20190105,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",37082.0,5624.0,50252.19024468822,71.0,26632
675,675,20190105,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",64175.0,12841.0,19852.469084001008,94.0,44203
676,676,20190105,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",22470.0,3544.0,0.0,0.0,15461
677,677,20190106,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",36009.0,5166.0,28422.318867637016,71.0,25569
678,678,20190106,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",59452.0,11477.0,8289.872121862918,47.0,40232
679,679,20190106,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",20214.0,3361.0,7790.367513518421,31.0,13847
680,680,20190107,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",33736.0,5357.0,28672.507954387736,87.0,23939
681,681,20190107,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",44855.0,9396.0,9368.463131893328,63.0,31227
682,682,20190107,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",8862.0,1906.0,436.78262329744706,8.0,6376
683,683,20190108,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",31955.0,5106.0,34687.87824282063,63.0,24323
684,684,20190108,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",38055.0,8330.0,1656.0176378087929,16.0,26225
685,685,20190108,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",6131.0,1677.0,0.0,0.0,4523
686,686,20190109,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",27761.0,4534.0,12078.611953151478,55.0,20783
687,687,20190109,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",39564.0,8718.0,7635.746465433065,55.0,27064
688,688,20190109,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",13087.0,2156.0,5955.006930730851,16.0,9029
689,689,20190110,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",24773.0,4192.0,2027.807007307088,16.0,17835
690,690,20190110,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",34406.0,7392.0,7288.242209703084,39.0,23692
691,691,20190110,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",9757.0,1600.0,10729.914569480037,8.0,6712
692,692,20190111,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",31045.0,4641.0,9570.780843451632,47.0,22805
693,693,20190111,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",38250.0,9274.0,3631.23601741999,31.0,26936
694,694,20190111,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",11974.0,1860.0,0.0,0.0,8454
695,695,20190112,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",28446.0,5197.0,48926.817052128514,87.0,21023
696,696,20190112,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",56658.0,12049.0,13317.240117208194,55.0,38018
697,697,20190112,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",19514.0,3262.0,48330.608770742605,63.0,13871
698,698,20190113,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",34087.0,5609.0,72329.0185159882,142.0,24938
699,699,20190113,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",64385.0,12597.0,47825.07656270584,134.0,43604
700,700,20190113,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",19662.0,3445.0,10090.726878217918,39.0,13624
701,701,20190114,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",28493.0,5122.0,5131.6716855801105,31.0,20807
702,702,20190114,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",38685.0,8855.0,22246.12521642723,39.0,26792
703,703,20190114,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",12776.0,2393.0,1423.037787164441,8.0,9173
704,704,20190115,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",28399.0,4641.0,20491.744131669497,39.0,21430
705,705,20190115,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",35830.0,8109.0,6164.225807138364,31.0,24666
706,706,20190115,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",13258.0,2332.0,10697.330585080825,24.0,9109
707,707,20190116,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",20821.0,4131.0,864.829593932157,8.0,16396
708,708,20190116,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",28259.0,6470.0,12417.293199812355,31.0,20016
709,709,20190116,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",10932.0,1996.0,0.0,0.0,7543
710,710,20190117,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18075.0,3856.0,3327.410025003694,24.0,14143
711,711,20190117,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",28150.0,5960.0,4184.377531430061,8.0,19065
712,712,20190117,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",9367.0,1783.0,0.0,0.0,6576
713,713,20190118,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",19241.0,3315.0,6385.674596836402,16.0,14087
714,714,20190118,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",23979.0,5792.0,11111.749938829855,16.0,16868
715,715,20190118,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",7726.0,1463.0,558.208192139017,8.0,5394
716,716,20190119,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",17654.0,3231.0,4787.13755203971,8.0,13088
717,717,20190119,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",37331.0,8048.0,2683.2430120189956,24.0,25433
718,718,20190119,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",11787.0,2370.0,0.0,0.0,8390
719,719,20190120,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",20836.0,3917.0,5188.1040006225285,24.0,15981
720,720,20190120,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",42824.0,8413.0,3834.0778674165035,24.0,29525
721,721,20190120,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",12270.0,2195.0,4707.643115104664,16.0,8742
722,722,20190121,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",20526.0,4054.0,32318.68193806873,55.0,16021
723,723,20190121,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",24905.0,5990.0,19715.494052960596,31.0,17978
724,724,20190121,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",8263.0,1433.0,0.0,0.0,5905
725,725,20190122,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",19475.0,3772.0,6096.611856775104,16.0,14742
726,726,20190122,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",24462.0,5647.0,8272.662886849817,16.0,16988
727,727,20190122,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",7555.0,1265.0,0.0,0.0,5306
728,728,20190123,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",22144.0,3887.0,13616.698283839756,47.0,16276
729,729,20190123,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",32157.0,6012.0,3791.2731703530317,8.0,21119
730,730,20190123,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",8357.0,1265.0,23123.272081149546,8.0,5513
731,731,20190124,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18650.0,3627.0,1546.210486319905,16.0,14303
732,732,20190124,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",27746.0,5693.0,3849.365259302976,16.0,18897
733,733,20190124,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",7733.0,1303.0,0.0,0.0,5433
734,734,20190125,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",19063.0,3825.0,19783.19535973022,39.0,14223
735,735,20190125,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",29714.0,6440.0,3597.341685831992,16.0,20016
736,736,20190125,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",8061.0,1524.0,0.0,0.0,5370
737,737,20190126,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18673.0,3650.0,2070.349635151455,16.0,14798
738,738,20190126,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",46256.0,9312.0,13561.663672392495,39.0,30915
739,739,20190126,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",13873.0,2660.0,18184.134175402058,24.0,9780
740,740,20190127,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",24353.0,4488.0,24842.885269162336,55.0,18370
741,741,20190127,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",46404.0,10113.0,12576.718856807554,47.0,32177
742,742,20190127,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",15655.0,2873.0,821.151331711739,16.0,10635
743,743,20190128,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",23956.0,4458.0,7661.167213577431,16.0,17747
744,744,20190128,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",30384.0,6630.0,13519.819897985604,55.0,21119
745,745,20190128,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",8403.0,1730.0,6724.093773184907,24.0,5977
746,746,20190129,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",18525.0,3430.0,7037.4416281077865,24.0,14271
747,747,20190129,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",29528.0,6608.0,3848.4916941460283,31.0,20136
748,748,20190129,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",9205.0,1684.0,729.863763518008,8.0,6256
